Year_Start,Year_End,Returning_Athlete_Effect,New_Athlete_Effect,Coaching_Effect,Z_Score,P_Value,Significant,File,Abs_Coaching_Effect
2008,2012,0.0,4.0,5.0,0.0,1.0,False,United_Kingdom_GAR_mens.csv,5.0
2012,2016,0.0,1.0,2.5,1.414,0.1573,False,United_Kingdom_GAR_mens.csv,2.5
2016,2020,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_GAR_mens.csv,0.0
2020,2024,-1.0,2.0,0.83,0.374,0.70874,False,United_Kingdom_GAR_mens.csv,0.83
1988,1992,1.0,1.0,4.0,0.0,1.0,False,Spain_TEN_womens.csv,4.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Spain_TEN_womens.csv,0.0
1996,2000,-2.0,0.0,-3.0,0.0,1.0,False,Spain_TEN_womens.csv,3.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Spain_TEN_womens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Spain_TEN_womens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Spain_TEN_womens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Spain_TEN_womens.csv,0.0
2020,2024,1.0,1.0,4.0,0.0,1.0,False,Spain_TEN_womens.csv,4.0
1948,1952,0.0,4.0,5.0,0.0,1.0,False,Llanoria_SAL_mens.csv,5.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Poland_BDM_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Poland_BDM_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Poland_BDM_mens.csv,0.0
1960,1964,0.0,1.0,2.0,0.0,1.0,False,Tunisia_BOX_mens.csv,2.0
1964,1968,-1.0,0.0,-4.0,0.0,1.0,False,Tunisia_BOX_mens.csv,4.0
1992,1996,0.0,1.0,1.33,1.225,0.22067,False,Tunisia_BOX_mens.csv,1.33
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Tunisia_BOX_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Tunisia_BOX_mens.csv,0.0
2020,2024,0.0,3.0,5.4,1.594,0.11102,False,Spain_CSP_mens.csv,5.4
1952,1956,0.0,0.0,0.0,0.0,1.0,False,India_SHO_mens.csv,0.0
1960,1964,0.0,0.0,0.0,0.0,1.0,False,India_SHO_mens.csv,0.0
1964,1968,0.0,0.0,0.0,0.0,1.0,False,India_SHO_mens.csv,0.0
1968,1972,0.0,0.0,0.0,0.0,1.0,False,India_SHO_mens.csv,0.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,India_SHO_mens.csv,0.0
1976,1980,0.0,0.0,0.0,0.0,1.0,False,India_SHO_mens.csv,0.0
1980,1984,0.0,0.0,0.0,0.0,1.0,False,India_SHO_mens.csv,0.0
1984,1996,0.0,0.0,0.0,0.0,1.0,False,India_SHO_mens.csv,0.0
2000,2004,0.0,1.0,1.25,1.155,0.24821,False,India_SHO_mens.csv,1.25
2004,2008,0.0,0.0,0.0,0.0,1.0,False,India_SHO_mens.csv,0.0
2008,2012,0.0,1.0,2.33,0.814,0.41583,False,India_SHO_mens.csv,2.33
2012,2016,-1.0,0.0,-3.0,-1.225,0.22067,False,India_SHO_mens.csv,3.0
2020,2024,0.0,2.0,2.22,1.604,0.10881,False,India_SHO_mens.csv,2.22
1976,1980,-1.0,11.0,12.1,2.057,0.03969,True,Romania_ROW_womens.csv,12.1
1980,1984,4.0,16.0,36.14,8.401,0.0,True,Romania_ROW_womens.csv,36.14
1984,1988,0.0,8.0,18.0,0.0,1.0,False,Romania_ROW_womens.csv,18.0
1988,1992,0.0,7.0,14.0,0.0,1.0,False,Romania_ROW_womens.csv,14.0
1992,1996,-2.0,5.0,5.19,1.355,0.17551,False,Romania_ROW_womens.csv,5.19
1996,2000,2.0,3.0,12.0,3.162,0.00157,True,Romania_ROW_womens.csv,12.0
2000,2004,0.0,2.0,6.5,2.0,0.0455,True,Romania_ROW_womens.csv,6.5
2004,2008,0.0,1.0,3.67,1.225,0.22067,False,Romania_ROW_womens.csv,3.67
2008,2012,-5.0,0.0,-11.0,0.0,1.0,False,Romania_ROW_womens.csv,11.0
2012,2016,2.0,7.0,19.56,12.829,0.0,True,Romania_ROW_womens.csv,19.56
2016,2020,-1.0,2.0,-16.89,-12.0,0.0,True,Romania_ROW_womens.csv,16.89
2020,2024,4.0,5.0,18.33,4.814,0.0,True,Romania_ROW_womens.csv,18.33
1924,1936,0.0,0.0,0.0,0.0,1.0,False,Monaco_SHO_mens.csv,0.0
1948,1952,0.0,0.0,0.0,0.0,1.0,False,Monaco_SHO_mens.csv,0.0
1952,1960,0.0,0.0,0.0,0.0,1.0,False,Monaco_SHO_mens.csv,0.0
1960,1968,0.0,0.0,0.0,0.0,1.0,False,Monaco_SHO_mens.csv,0.0
1968,1972,0.0,0.0,0.0,0.0,1.0,False,Monaco_SHO_mens.csv,0.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,Monaco_SHO_mens.csv,0.0
1976,1984,0.0,0.0,0.0,0.0,1.0,False,Monaco_SHO_mens.csv,0.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,Canada_FEN_womens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Canada_FEN_womens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Canada_FEN_womens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Canada_FEN_womens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Canada_FEN_womens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Canada_FEN_womens.csv,0.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Canada_FEN_womens.csv,0.0
2020,2024,1.0,0.0,3.0,1.414,0.1573,False,Canada_FEN_womens.csv,3.0
1948,1952,0.0,0.0,0.0,0.0,1.0,False,Argentina_ATH_womens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Argentina_ATH_womens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Argentina_ATH_womens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Argentina_ATH_womens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Argentina_ATH_womens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Argentina_ATH_womens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Argentina_ATH_womens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Argentina_ATH_womens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,China_RU7_womens.csv,0.0
1976,1984,0.0,0.0,0.0,0.0,1.0,False,Canada_VVO_womens.csv,0.0
1984,1996,0.0,0.0,0.0,0.0,1.0,False,Canada_VVO_womens.csv,0.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Serbia_JUD_mens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Serbia_JUD_mens.csv,0.0
1952,1956,0.0,0.0,0.0,0.0,1.0,False,Germany_FBL_mens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,China_TEN_womens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,China_TEN_womens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,China_TEN_womens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,China_TEN_womens.csv,0.0
2020,2024,0.0,2.0,2.4,1.826,0.06789,False,China_TEN_womens.csv,2.4
1952,1956,0.0,0.0,0.0,0.0,1.0,False,Japan_SHO_mens.csv,0.0
1956,1960,0.0,1.0,1.14,1.08,0.28009,False,Japan_SHO_mens.csv,1.14
1960,1964,0.0,0.0,0.0,0.0,1.0,False,Japan_SHO_mens.csv,0.0
1964,1968,-1.0,0.0,-3.0,-1.414,0.1573,False,Japan_SHO_mens.csv,3.0
1968,1972,0.0,0.0,0.0,0.0,1.0,False,Japan_SHO_mens.csv,0.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,Japan_SHO_mens.csv,0.0
1976,1984,1.0,0.0,4.0,1.225,0.22067,False,Japan_SHO_mens.csv,4.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Japan_SHO_mens.csv,0.0
1988,1992,2.0,0.0,3.2,1.826,0.06789,False,Japan_SHO_mens.csv,3.2
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Japan_SHO_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Japan_SHO_mens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Japan_SHO_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Japan_SHO_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Japan_SHO_mens.csv,0.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Japan_SHO_mens.csv,0.0
1992,2000,0.0,0.0,0.0,0.0,1.0,False,Kuwait_FBL_mens.csv,0.0
1956,1960,0.0,0.0,0.0,0.0,1.0,False,Hungary_EVE_mens.csv,0.0
1960,1972,0.0,0.0,0.0,0.0,1.0,False,Hungary_EVE_mens.csv,0.0
1972,1980,0.0,0.0,0.0,0.0,1.0,False,Hungary_EVE_mens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Hungary_EVE_mens.csv,0.0
2016,2024,0.0,0.0,0.0,0.0,1.0,False,Denmark_TEN_womens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Israel_WRF_mens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Israel_WRF_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,China_WPO_womens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,China_WPO_womens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,China_WPO_womens.csv,0.0
1968,1972,0.0,0.0,0.0,0.0,1.0,False,El_Salvador_SHO_mens.csv,0.0
2000,2004,0.0,1.0,2.0,0.0,1.0,False,China-1_TTE_womens.csv,2.0
1980,1984,0.0,0.0,0.0,0.0,1.0,False,Botswana_ATH_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Botswana_ATH_mens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Botswana_ATH_mens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Botswana_ATH_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Botswana_ATH_mens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Botswana_ATH_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Botswana_ATH_mens.csv,0.0
2012,2016,-1.0,0.0,-3.5,-1.414,0.1573,False,Botswana_ATH_mens.csv,3.5
2016,2020,2.0,4.0,11.67,6.124,0.0,True,Botswana_ATH_mens.csv,11.67
2020,2024,0.0,5.0,6.11,3.354,0.0008,True,Botswana_ATH_mens.csv,6.11
1920,1924,0.0,0.0,0.0,0.0,1.0,False,Czechoslovakia_ATH_mens.csv,0.0
1924,1928,0.0,0.0,0.0,0.0,1.0,False,Czechoslovakia_ATH_mens.csv,0.0
1928,1932,1.0,0.0,3.0,0.0,1.0,False,Czechoslovakia_ATH_mens.csv,3.0
1932,1936,-1.0,0.0,-30.0,0.0,1.0,False,Czechoslovakia_ATH_mens.csv,30.0
1936,1948,0.0,2.0,2.33,1.732,0.08326,False,Czechoslovakia_ATH_mens.csv,2.33
1948,1952,0.0,1.0,1.14,1.038,0.29939,False,Czechoslovakia_ATH_mens.csv,1.14
1952,1956,-3.0,0.0,-6.6,-2.372,0.01771,True,Czechoslovakia_ATH_mens.csv,6.6
1956,1960,-1.0,0.0,-3.33,-1.095,0.27332,False,Czechoslovakia_ATH_mens.csv,3.33
1960,1964,0.0,2.0,2.86,1.673,0.09426,False,Czechoslovakia_ATH_mens.csv,2.86
1964,1968,-1.0,0.0,-3.5,-1.414,0.1573,False,Czechoslovakia_ATH_mens.csv,3.5
1968,1972,0.0,0.0,0.0,0.0,1.0,False,Czechoslovakia_ATH_mens.csv,0.0
1972,1976,-1.0,0.0,-1.75,-1.155,0.24821,False,Czechoslovakia_ATH_mens.csv,1.75
1976,1980,0.0,1.0,1.12,1.033,0.3017,False,Czechoslovakia_ATH_mens.csv,1.12
1980,1988,0.0,1.0,1.18,0.151,0.87984,False,Czechoslovakia_ATH_mens.csv,1.18
1988,1992,0.0,1.0,2.33,0.742,0.45826,False,Czechoslovakia_ATH_mens.csv,2.33
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Hong_Kong_ROW_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Hong_Kong_ROW_mens.csv,0.0
1980,1984,0.0,0.0,0.0,0.0,1.0,False,Spain_MPN_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Spain_MPN_mens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Spain_MPN_mens.csv,0.0
1976,1984,0.0,0.0,0.0,0.0,1.0,False,Hong_Kong_CSL_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Hong_Kong_CSL_mens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Hong_Kong_CSL_mens.csv,0.0
1906,1908,1.0,0.0,2.5,1.414,0.1573,False,Denmark_SWM_mens.csv,2.5
1964,1968,0.0,0.0,0.0,0.0,1.0,False,Denmark_SWM_mens.csv,0.0
1968,1972,0.0,0.0,0.0,0.0,1.0,False,Denmark_SWM_mens.csv,0.0
1984,1988,0.0,1.0,1.33,1.095,0.27332,False,Denmark_SWM_mens.csv,1.33
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Denmark_SWM_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Denmark_SWM_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Denmark_SWM_mens.csv,0.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Denmark_SWM_mens.csv,0.0
1924,1928,0.0,0.0,0.0,0.0,1.0,False,Netherlands_MPN_mens.csv,0.0
1936,1948,0.0,7.0,8.0,0.0,1.0,False,Czechoslovakia_GAR_womens.csv,8.0
1948,1952,0.0,7.0,8.0,0.0,1.0,False,Czechoslovakia_GAR_womens.csv,8.0
1952,1956,-2.0,0.0,-4.0,-2.449,0.01431,True,Czechoslovakia_GAR_womens.csv,4.0
1956,1960,1.0,4.0,9.0,4.243,2e-05,True,Czechoslovakia_GAR_womens.csv,9.0
1960,1964,0.0,3.0,6.0,0.0,1.0,False,Czechoslovakia_GAR_womens.csv,6.0
1964,1968,0.0,3.0,6.0,0.0,1.0,False,Czechoslovakia_GAR_womens.csv,6.0
1968,1972,-2.0,0.0,-6.0,0.0,1.0,False,Czechoslovakia_GAR_womens.csv,6.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Czechoslovakia_GAR_womens.csv,0.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Portugal_TTE_womens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Angola_BKB_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Angola_BKB_mens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Angola_BKB_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Angola_BKB_mens.csv,0.0
2012,2016,-8.0,0.0,-13.0,0.0,1.0,False,Spain_WPO_womens.csv,13.0
2020,2024,0.0,6.0,13.0,0.0,1.0,False,Spain_WPO_womens.csv,13.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Czech_Republic_BKB_womens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Czech_Republic_BKB_womens.csv,0.0
1992,1996,3.0,0.0,7.2,2.739,0.00617,True,Germany_SAL_mens.csv,7.2
1996,2000,1.0,3.0,8.23,1.54,0.12358,False,Germany_SAL_mens.csv,8.23
2000,2004,-1.0,0.0,-3.33,-1.225,0.22067,False,Germany_SAL_mens.csv,3.33
2012,2016,0.0,2.0,2.8,1.826,0.06789,False,Germany_SAL_mens.csv,2.8
2016,2020,1.0,1.0,5.33,3.464,0.00053,True,Germany_SAL_mens.csv,5.33
2020,2024,-1.0,0.0,-7.0,0.0,1.0,False,Germany_SAL_mens.csv,7.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Netherlands_MTB_womens.csv,0.0
1984,1988,-1.0,0.0,-2.0,-1.225,0.22067,False,China_GAR_mens.csv,2.0
1988,1992,1.0,5.0,12.0,0.0,1.0,False,China_GAR_mens.csv,12.0
1992,1996,0.0,6.0,7.0,0.0,1.0,False,China_GAR_mens.csv,7.0
2000,2004,-3.0,1.0,-1.5,-0.603,0.54649,False,China_GAR_mens.csv,1.5
2004,2008,3.0,2.0,10.5,8.083,0.0,True,China_GAR_mens.csv,10.5
2008,2012,0.0,3.0,5.0,0.0,1.0,False,China_GAR_mens.csv,5.0
2012,2016,0.0,4.0,5.0,0.0,1.0,False,China_GAR_mens.csv,5.0
2020,2024,0.0,2.0,5.0,0.0,1.0,False,China_GAR_mens.csv,5.0
1924,1928,1.0,2.0,15.17,10.844,0.0,True,Denmark_ART_mens.csv,15.17
1920,1924,0.0,2.0,2.4,1.826,0.06789,False,Denmark_CTR_mens.csv,2.4
1924,1928,0.0,4.0,5.0,0.0,1.0,False,Denmark_CTR_mens.csv,5.0
1928,1932,0.0,3.0,4.5,3.464,0.00053,True,Denmark_CTR_mens.csv,4.5
1932,1936,-1.0,0.0,-11.0,0.0,1.0,False,Denmark_CTR_mens.csv,11.0
1948,1952,0.0,0.0,0.0,0.0,1.0,False,Denmark_CTR_mens.csv,0.0
1960,1964,0.0,2.0,2.18,1.563,0.11794,False,Denmark_CTR_mens.csv,2.18
1964,1968,2.0,6.0,15.17,3.951,8e-05,True,Denmark_CTR_mens.csv,15.17
1968,1972,-3.0,0.0,-6.5,-2.038,0.04154,True,Denmark_CTR_mens.csv,6.5
1972,1976,2.0,2.0,8.64,2.241,0.02501,True,Denmark_CTR_mens.csv,8.64
1976,1980,-1.0,1.0,-4.28,-1.055,0.2916,False,Denmark_CTR_mens.csv,4.28
1980,1984,0.0,0.0,0.0,0.0,1.0,False,Denmark_CTR_mens.csv,0.0
1984,1988,1.0,0.0,8.0,0.0,1.0,False,Denmark_CTR_mens.csv,8.0
1988,1992,1.0,3.0,7.5,1.913,0.05578,False,Denmark_CTR_mens.csv,7.5
1992,1996,-2.0,1.0,-6.67,-1.905,0.05678,False,Denmark_CTR_mens.csv,6.67
1996,2000,-1.0,0.0,-2.25,-1.155,0.24821,False,Denmark_CTR_mens.csv,2.25
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Denmark_CTR_mens.csv,0.0
2004,2008,0.0,5.0,5.45,3.028,0.00246,True,Denmark_CTR_mens.csv,5.45
2008,2012,-1.0,1.0,-1.9,-0.629,0.52904,False,Denmark_CTR_mens.csv,1.9
2012,2016,3.0,2.0,10.83,3.74,0.00018,True,Denmark_CTR_mens.csv,10.83
2016,2020,0.0,4.0,6.0,0.0,1.0,False,Denmark_CTR_mens.csv,6.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Denmark_CTR_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Panama_SWM_mens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Brazil_TRI_womens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Greece_TEN_womens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Greece_TEN_womens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Greece_TEN_womens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Kuwait_SHO_mens.csv,0.0
1996,2000,1.0,0.0,2.5,1.414,0.1573,False,Kuwait_SHO_mens.csv,2.5
2000,2004,-1.0,0.0,-1.25,-1.155,0.24821,False,Kuwait_SHO_mens.csv,1.25
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Kuwait_SHO_mens.csv,0.0
2008,2012,0.0,1.0,1.5,1.414,0.1573,False,Kuwait_SHO_mens.csv,1.5
1956,1964,0.0,0.0,0.0,0.0,1.0,False,Japan_FBL_mens.csv,0.0
1964,1968,10.0,6.0,32.0,0.0,1.0,False,Japan_FBL_mens.csv,32.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Japan_FBL_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Japan_FBL_mens.csv,0.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Japan_FBL_mens.csv,0.0
1932,1936,0.0,2.0,2.25,1.633,0.10247,False,Germany_SHO_mens.csv,2.25
1936,1952,0.0,0.0,0.0,0.0,1.0,False,Germany_SHO_mens.csv,0.0
1952,1956,0.0,0.0,0.0,0.0,1.0,False,Germany_SHO_mens.csv,0.0
1960,1964,-1.0,0.0,-10.0,0.0,1.0,False,Germany_SHO_mens.csv,10.0
1992,1996,-2.0,1.0,-1.65,-0.438,0.6616,False,Germany_SHO_mens.csv,1.65
1996,2000,-1.0,0.0,-1.75,-1.069,0.28505,False,Germany_SHO_mens.csv,1.75
2000,2004,2.0,1.0,6.42,2.035,0.04182,True,Germany_SHO_mens.csv,6.42
2004,2008,0.0,1.0,1.57,0.428,0.66842,False,Germany_SHO_mens.csv,1.57
2008,2012,-2.0,0.0,-3.0,-1.732,0.08326,False,Germany_SHO_mens.csv,3.0
2012,2016,1.0,1.0,4.05,1.602,0.10909,False,Germany_SHO_mens.csv,4.05
2016,2020,-1.0,0.0,-1.5,-1.414,0.1573,False,Germany_SHO_mens.csv,1.5
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Germany_SHO_mens.csv,0.0
1972,1976,-1.0,0.0,-2.0,0.0,1.0,False,Finland_ARC_mens.csv,2.0
1976,1980,0.0,1.0,2.0,0.0,1.0,False,Finland_ARC_mens.csv,2.0
1980,1984,-1.0,0.0,-1.5,-1.414,0.1573,False,Finland_ARC_mens.csv,1.5
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Finland_ARC_mens.csv,0.0
1988,1992,2.0,1.0,6.0,0.0,1.0,False,Finland_ARC_mens.csv,6.0
1992,1996,-2.0,0.0,-3.0,0.0,1.0,False,Finland_ARC_mens.csv,3.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Finland_ARC_mens.csv,0.0
2004,2008,1.0,0.0,4.0,0.0,1.0,False,Russia_WRF_womens.csv,4.0
2012,2016,1.0,1.0,4.17,1.868,0.0618,False,Russia_WRF_womens.csv,4.17
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Kazakhstan_JUD_mens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Kazakhstan_JUD_mens.csv,0.0
2004,2008,1.0,0.0,2.0,1.414,0.1573,False,Kazakhstan_JUD_mens.csv,2.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Kazakhstan_JUD_mens.csv,0.0
2012,2016,0.0,1.0,1.33,1.225,0.22067,False,Kazakhstan_JUD_mens.csv,1.33
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Kazakhstan_JUD_mens.csv,0.0
2020,2024,0.0,1.0,1.25,1.155,0.24821,False,Kazakhstan_JUD_mens.csv,1.25
1948,1952,0.0,0.0,0.0,0.0,1.0,False,India_FBL_mens.csv,0.0
1952,1956,0.0,0.0,0.0,0.0,1.0,False,India_FBL_mens.csv,0.0
1956,1960,0.0,0.0,0.0,0.0,1.0,False,India_FBL_mens.csv,0.0
1976,1984,0.0,0.0,0.0,0.0,1.0,False,Puerto_Rico_SWM_mens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Puerto_Rico_SWM_mens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Puerto_Rico_SWM_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Puerto_Rico_SWM_mens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Puerto_Rico_SWM_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Venezuela_FEN_womens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Venezuela_FEN_womens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Venezuela_FEN_womens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Belarus_GTR_mens.csv,0.0
1964,1968,0.0,0.0,0.0,0.0,1.0,False,Switzerland_EVE_womens.csv,0.0
1968,1972,0.0,0.0,0.0,0.0,1.0,False,Switzerland_EVE_womens.csv,0.0
1972,1976,1.0,1.0,4.0,0.0,1.0,False,Switzerland_EVE_womens.csv,4.0
1976,1984,0.0,2.0,3.0,0.0,1.0,False,Switzerland_EVE_womens.csv,3.0
1996,2000,0.0,1.0,1.33,1.225,0.22067,False,Switzerland_EVE_womens.csv,1.33
2004,2008,1.0,0.0,2.0,0.0,1.0,False,Switzerland_EVE_womens.csv,2.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Switzerland_EVE_womens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Egypt_GAR_womens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Italy_TRI_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Serbia_ROW_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Serbia_ROW_mens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Serbia_ROW_mens.csv,0.0
2012,2016,2.0,0.0,4.0,2.449,0.01431,True,Serbia_CSL_mens.csv,4.0
1948,1952,0.0,8.0,11.0,0.0,1.0,False,Italy_WPO_mens.csv,11.0
1952,1956,-1.0,0.0,-10.0,0.0,1.0,False,Italy_WPO_mens.csv,10.0
1956,1960,2.0,10.0,24.0,0.0,1.0,False,Italy_WPO_mens.csv,24.0
1960,1964,-8.0,0.0,-12.0,0.0,1.0,False,Italy_WPO_mens.csv,12.0
1964,1968,0.0,0.0,0.0,0.0,1.0,False,Italy_WPO_mens.csv,0.0
1968,1972,0.0,0.0,0.0,0.0,1.0,False,Italy_WPO_mens.csv,0.0
1972,1976,6.0,5.0,22.0,0.0,1.0,False,Italy_WPO_mens.csv,22.0
1976,1980,-6.0,0.0,-11.0,0.0,1.0,False,Italy_WPO_mens.csv,11.0
1980,1984,0.0,0.0,0.0,0.0,1.0,False,Italy_WPO_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Italy_WPO_mens.csv,0.0
1988,1992,6.0,6.0,24.0,0.0,1.0,False,Italy_WPO_mens.csv,24.0
1992,1996,0.0,9.0,13.0,0.0,1.0,False,Italy_WPO_mens.csv,13.0
1996,2000,-10.0,0.0,-13.0,0.0,1.0,False,Italy_WPO_mens.csv,13.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Italy_WPO_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Italy_WPO_mens.csv,0.0
2008,2012,3.0,10.0,26.0,0.0,1.0,False,Italy_WPO_mens.csv,26.0
2012,2016,0.0,7.0,13.0,0.0,1.0,False,Italy_WPO_mens.csv,13.0
2016,2020,-4.0,0.0,-13.0,0.0,1.0,False,Italy_WPO_mens.csv,13.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Italy_WPO_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,South_Korea_SHO_womens.csv,0.0
