Athlete,Country,Event,First event,Gender
Lund Pedersen,DEN,CTR,True,M
Niklas Larsen,DEN,CTR,False,M
Niklas Larsen,DEN,CTR,False,M
Niklas Larsen,DEN,CTR,False,M
Tyler Christianson,PAN,SWM,False,M
Djenyfer Arnold,BRA,TRI,True,F
Vittoria Lopes,BRA,TRI,False,F
Maria Sakkari,GRE,TEN,False,F
Maria Sakkari,GRE,TEN,False,F
Maria Sakkari,GRE,TEN,False,F
Despoina Papamichail,GRE,TEN,True,F
Charalampos Kynigakis,GRE,OWS,True,M
Jeanne Lehair,LUX,TRI,True,F
Mohammad Aldaihani,KUW,SHO,True,M
Khaled Almudhaf,KUW,SHO,True,M
Elise Chabbey,SUI,CRD,True,F
Elena Hartmann,SUI,CRD,True,F
Elena Hartmann,SUI,CRD,True,F
Noemi Rueegg,SUI,CRD,True,F
Linda Zanetti,SUI,CRD,True,F
Asahi Uenaka,JPN,FBL,True,M
Yu Hirakawa,JPN,FBL,True,M
Kota Takai,JPN,FBL,True,M
Hiroki Sekine,JPN,FBL,True,M
Takashi Uchino,JPN,FBL,True,M
Fuki Yamada,JPN,FBL,True,M
Koki Saito,JPN,FBL,True,M
Leobrian Kokubo,JPN,FBL,True,M
Ayumu Ohata,JPN,FBL,True,M
Mao Hosoya,JPN,FBL,True,M
Ryotaro Araki,JPN,FBL,True,M
Sota Kawasaki,JPN,FBL,True,M
Shunsuke Mito,JPN,FBL,True,M
Kaito Suzuki,JPN,FBL,True,M
Taishi Nozawa,JPN,FBL,True,M
Kein Sato,JPN,FBL,True,M
Shota Fujio,JPN,FBL,True,M
Chima Fujita,JPN,FBL,True,M
Rihito Yamamoto,JPN,FBL,True,M
Seiji Kimura,JPN,FBL,True,M
Ryuya Nishio,JPN,FBL,True,M
Triebelova Jessica,SVK,BOX,True,F
Christian Reitz,GER,SHO,False,M
Christian Reitz,GER,SHO,False,M
Christian Reitz,GER,SHO,False,M
Sven Korte,GER,SHO,True,M
Sven Korte,GER,SHO,True,M
Maximilian Ulbrich,GER,SHO,True,M
Maximilian Ulbrich,GER,SHO,True,M
Maximilian Ulbrich,GER,SHO,True,M
Robin Walter,GER,SHO,True,M
Robin Walter,GER,SHO,True,M
Florian Peter,GER,SHO,True,M
Antti Tekoniemi,FIN,ARC,True,M
Yeldos Smetov,KAZ,JUD,False,M
Yeldos Smetov,KAZ,JUD,False,M
Gusman Kyrgyzbayev,KAZ,JUD,True,M
Gusman Kyrgyzbayev,KAZ,JUD,True,M
Daniyar Shamshayev,KAZ,JUD,True,M
Daniyar Shamshayev,KAZ,JUD,True,M
Abylaikhan Zhubanazar,KAZ,JUD,True,M
Abylaikhan Zhubanazar,KAZ,JUD,True,M
Nurlykhan Sharkhan,KAZ,JUD,True,M
Nurlykhan Sharkhan,KAZ,JUD,True,M
Jose Arathoon,ESA,SAL,False,M
Yeziel Morales,PUR,SWM,True,M
Yeziel Morales,PUR,SWM,True,M
Khouloud Hlimi,TUN,BOX,False,F
F Paredes,VEN,FEN,True,F
Kristens Krigers,LAT,BMX,True,M
Mobina Nematzadeh,IRI,TKW,True,F
Nahid Kiyanichandeh,IRI,TKW,True,F
Melody Johner,SUI,EVE,False,F
Melody Johner,SUI,EVE,False,F
Nadja Minder,SUI,EVE,True,F
Nadja Minder,SUI,EVE,True,F
Jana Mahmoud,EGY,GAR,True,F
Jana Mahmoud,EGY,GAR,True,F
Jana Mahmoud,EGY,GAR,True,F
Jana Mahmoud,EGY,GAR,True,F
Jana Mahmoud,EGY,GAR,True,F
Jana Mahmoud,EGY,GAR,True,F
Gianluca Pozzatti,ITA,TRI,False,M
Alessio Crociani,ITA,TRI,True,M
Wei Yang,TPE,JUD,False,M
Martin Mackovic,SRB,ROW,False,M
Nikolaj Pimenov,SRB,ROW,True,M
Luiza Sliachticas,BRA,ARC,True,F
Luiza Sliachticas,BRA,ARC,True,F
Lorenzo Bruni,ITA,WPO,True,M
Francesco Condemi,ITA,WPO,True,M
del Marco,ITA,WPO,True,M
di Francesco,ITA,WPO,True,M
di Edoardo,ITA,WPO,True,M
Gonzalo Echenique,ITA,WPO,False,M
Andrea Fondelli,ITA,WPO,False,M
Tommaso Gianazza,ITA,WPO,True,M
Matteo Iocchi,ITA,WPO,True,M
Gianmarco Nicosia,ITA,WPO,False,M
Nicholas Presciutti,ITA,WPO,False,M
Vincenzo Renzuto,ITA,WPO,False,M
Alessandro Velotto,ITA,WPO,False,M
Oriane Bertone,FRA,CLB,True,F
Zelia Avezou,FRA,CLB,True,F
Capucine Viglione,FRA,CLB,True,F
Manon Lebon,FRA,CLB,True,F
Sofia Polcanova,AUT,TTE,False,F
India Pagan,PUR,BKB,False,F
Mya Hollingshed,PUR,BKB,True,F
Pamela Rosado,PUR,BKB,False,F
Arella Guirantes,PUR,BKB,True,F
Jacqueline Benitez,PUR,BKB,True,F
Brianna Jones,PUR,BKB,True,F
Tayra Melendez,PUR,BKB,False,F
Trinity San,PUR,BKB,True,F
Isalys Quinones,PUR,BKB,False,F
Sofia Roma,PUR,BKB,True,F
Mariah Perez,PUR,BKB,True,F
Ali Gibson,PUR,BKB,False,F
Larissa Nusser,NED,HBL,False,F
Tamara Haggerty,NED,HBL,True,F
Dione Housheer,NED,HBL,False,F
Kelly Dulfer,NED,HBL,False,F
van Laura,NED,HBL,False,F
Angela Malestein,NED,HBL,False,F
Rinka Duijndam,NED,HBL,False,F
Bianca Schanssema,NED,HBL,True,F
Estavana Polman,NED,HBL,False,F
van Lois,NED,HBL,True,F
Nathalie Hendrikse,NED,HBL,True,F
Kim Molenaar,NED,HBL,True,F
van Judith,NED,HBL,True,F
Lois Abbingh,NED,HBL,False,F
van Bo,NED,HBL,False,F
Yara Ten,NED,HBL,True,F
van Nikita,NED,HBL,True,F
Dominika Hronova,CZE,TKW,True,F
Petra Stolbova,CZE,TKW,True,F
Ahmed Abuzriba,LBA,WLF,True,M
Elisavet Teltsidou,GRE,JUD,False,F
Laury Perez,FRA,BMF,True,F
Zalina Marghieva,MDA,ATH,True,F
Dimitriana Bezede,MDA,ATH,True,F
Alexandra Emilianov,MDA,ATH,True,F
Aktenge Keunimjaeva,UZB,WRF,True,F
Xiaoxin Yang,MON,TTE,False,F
Nguyet Do,VIE,ARC,False,F
Nguyet Do,VIE,ARC,False,F
Simon Andreassen,DEN,MTB,True,M
Hikaru Mori,JPN,GTR,False,F
Paula Gomez,CHI,CSP,True,F
Jose Mailliard,CHI,CSP,True,F
Jose Mailliard,CHI,CSP,True,F
Karen Roco,CHI,CSP,False,F
Jonatan Vadnai,HUN,SAL,True,M
Wenchao Kao,CHN,ARC,True,M
Wenchao Kao,CHN,ARC,True,M
Zhongyuan Li,CHN,ARC,True,M
Zhongyuan Li,CHN,ARC,True,M
Yan Wang,CHN,ARC,True,M
Yan Wang,CHN,ARC,True,M
Yan Wang,CHN,ARC,True,M
I-ching Cheng,TPE,TTE,True,F
I-ching Cheng,TPE,TTE,True,F
Szu-yu Chen,TPE,TTE,True,F
Szu-yu Chen,TPE,TTE,True,F
Tung-chuan Chien,TPE,TTE,True,F
Tung-chuan Chien,TPE,TTE,True,F
Ana Satila,BRA,CSL,False,F
Ana Satila,BRA,CSL,False,F
Ana Satila,BRA,CSL,False,F
Adrian Gavira,ESP,VBV,False,M
Pablo Herrera,ESP,VBV,False,M
Toshiyuki Tanaka,JPN,EVE,False,M
Toshiyuki Tanaka,JPN,EVE,False,M
Ryuzo Kitajima,JPN,EVE,False,M
Ryuzo Kitajima,JPN,EVE,False,M
Yoshiaki Oiwa,JPN,EVE,False,M
Yoshiaki Oiwa,JPN,EVE,False,M
Kazuma Tomoto,JPN,EVE,False,M
Kazuma Tomoto,JPN,EVE,False,M
Zalan Pekler,HUN,SHO,False,M
Zalan Pekler,HUN,SHO,False,M
Istvan Peni,HUN,SHO,False,M
Istvan Peni,HUN,SHO,False,M
Istvan Peni,HUN,SHO,False,M
Matthew Immers,NED,VBV,True,M
van Steven,NED,VBV,True,M
Stefan Boermans,NED,VBV,True,M
de Yorick,NED,VBV,True,M
Matias Dell,ARG,SKB,True,M
Mauro Iglesias,ARG,SKB,True,M
Alessandra Fanali,ITA,GLF,True,F
Christian Fromm,GER,VVO,True,M
Gyorgy Grozer,GER,VVO,True,M
Lukas Kampa,GER,VVO,False,M
Moritz Karlitzek,GER,VVO,True,M
Tobias Krick,GER,VVO,True,M
Moritz Reichert,GER,VVO,True,M
Ruben Schott,GER,VVO,True,M
Julian Zenger,GER,VVO,True,M
Jan Zimmermann,GER,VVO,True,M
Anton Brehme,GER,VVO,True,M
Lukas Maase,GER,VVO,True,M
Johannes Tille,GER,VVO,True,M
Tobias Brand,GER,VVO,True,M
Mijgona Samadova,TJK,BOX,True,F
Kaltra Meca,ALB,SWM,True,F
Alisa Glinka,MDA,EDR,True,F
Zak Perzamanos,GBR,GTR,True,M
ELMAMOUNY,MAR,BKG,True,F
Alex Joachim,VIN,SWM,True,M
Ulugbek Rashitov,UZB,TKW,False,M
Jasurbek Jaysunov,UZB,TKW,True,M
Nikita Rafalovich,UZB,TKW,False,M
Isabella Holmgren,CAN,MTB,True,F
Bozhidar Saraboyukov,BUL,ATH,True,M
Tihomir Ivanov,BUL,ATH,False,M
Said Al,OMA,SHO,True,M
Don Opeloge,SAM,WLF,True,M
Eduard Ionescu,ROU,TTE,True,M
Ovidiu Ionescu,ROU,TTE,False,M
Ovidiu Ionescu,ROU,TTE,False,M
Ogbonne Eze,NGR,WLF,True,F
Folashade Lawal,NGR,WLF,True,F
Chun Lin,TPE,SHO,True,F
Chen Tien,TPE,SHO,False,F
Yu Liu,TPE,SHO,True,F
Ying Wu,TPE,SHO,True,F
Wan-yu Liu,TPE,SHO,True,F
Wen Yu,TPE,SHO,True,F
Jae Cho,KOR,SWM,True,M
Dongyeol Choi,KOR,SWM,True,M
Dongyeol Choi,KOR,SWM,True,M
Dongyeol Choi,KOR,SWM,True,M
Sunwoo Hwang,KOR,SWM,True,M
Sunwoo Hwang,KOR,SWM,True,M
Sunwoo Hwang,KOR,SWM,True,M
Sunwoo Hwang,KOR,SWM,True,M
Yuchan Ji,KOR,SWM,True,M
Jihun Kim,KOR,SWM,True,M
Jihun Kim,KOR,SWM,True,M
Jihun Kim,KOR,SWM,True,M
Minseo Kim,KOR,SWM,True,M
Yeonghyeon Kim,KOR,SWM,True,M
Yeonghyeon Kim,KOR,SWM,True,M
Hojoon Lee,KOR,SWM,True,M
Hojoon Lee,KOR,SWM,True,M
Juho Lee,KOR,SWM,True,M
Juho Lee,KOR,SWM,True,M
Juho Lee,KOR,SWM,True,M
Yooyeon Lee,KOR,SWM,True,M
Yooyeon Lee,KOR,SWM,True,M
Jaehoon Yang,KOR,SWM,True,M
Jaehoon Yang,KOR,SWM,True,M
Woomin Kim,KOR,SWM,True,M
Woomin Kim,KOR,SWM,True,M
Woomin Kim,KOR,SWM,True,M
Kate Miller,CAN,DIV,True,F
Kate Miller,CAN,DIV,True,F
Margo Erlam,CAN,DIV,True,F
McKAY Caeli,CAN,DIV,False,F
McKAY Caeli,CAN,DIV,False,F
Taishu Sato,JPN,MPN,True,M
Adam Ondra,CZE,CLB,True,M
Gabriella Kidd,BRA,SAL,True,F
Isabel Swan,BRA,SAL,False,F
Kahena Kunze,BRA,SAL,False,F
Marina Mariutti,BRA,SAL,True,F
Martine Soffiatti,BRA,SAL,True,F
Patrik Kittel,SWE,EDR,False,M
Patrik Kittel,SWE,EDR,False,M
Akane Yamaguchi,JPN,BDM,False,F
Wakana Nagahara,JPN,BDM,False,F
Mayu Matsumoto,JPN,BDM,False,F
Arisa Higashino,JPN,BDM,False,F
Chiharu Shida,JPN,BDM,True,F
Nami Matsuyama,JPN,BDM,True,F
Aya Ohori,JPN,BDM,True,F
Francis Lacis,LAT,BK3,True,M
Karlis Lasmanis,LAT,BK3,False,M
Nauris Miezis,LAT,BK3,False,M
Zigmars Raimo,LAT,BK3,True,M
Arthur Mariano,BRA,GAR,False,M
Arthur Mariano,BRA,GAR,False,M
Diogo Soares,BRA,GAR,False,M
Diogo Soares,BRA,GAR,False,M
Diogo Soares,BRA,GAR,False,M
Diogo Soares,BRA,GAR,False,M
Diogo Soares,BRA,GAR,False,M
Diogo Soares,BRA,GAR,False,M
Diogo Soares,BRA,GAR,False,M
Diogo Soares,BRA,GAR,False,M
de Yuran,CUB,WRF,True,M
Alberto Orta,CUB,WRF,False,M
Yosvanys Pena,CUB,WRF,False,M
Alejandro Rosillo,CUB,WRF,False,M
Mijain Lopez,CUB,WRF,False,M
Enrique Valdes,CUB,WRF,False,M
Geandry Garzon,CUB,WRF,True,M
Arturo Silot,CUB,WRF,True,M
Theerapong Silachai,THA,WLF,True,M
Weeraphon Wichuma,THA,WLF,True,M
Margaret Mac,CAN,SWM,True,F
Margaret Mac,CAN,SWM,True,F
Margaret Mac,CAN,SWM,True,F
Margaret Mac,CAN,SWM,True,F
Margaret Mac,CAN,SWM,True,F
Emma O'croinin,CAN,SWM,True,F
Emma O'croinin,CAN,SWM,True,F
Sophie Angus,CAN,SWM,True,F
Sophie Angus,CAN,SWM,True,F
Taylor Ruck,CAN,SWM,False,F
Taylor Ruck,CAN,SWM,False,F
Taylor Ruck,CAN,SWM,False,F
Kelsey Wog,CAN,SWM,True,F
Mary-sophie Harvey,CAN,SWM,False,F
Mary-sophie Harvey,CAN,SWM,False,F
Mary-sophie Harvey,CAN,SWM,False,F
Mary-sophie Harvey,CAN,SWM,False,F
Julie Brousseau,CAN,SWM,True,F
Julie Brousseau,CAN,SWM,True,F
Ella Jansen,CAN,SWM,True,F
Ella Jansen,CAN,SWM,True,F
Penny Oleksiak,CAN,SWM,False,F
Penny Oleksiak,CAN,SWM,False,F
Penny Oleksiak,CAN,SWM,False,F
Kylie Masse,CAN,SWM,False,F
Kylie Masse,CAN,SWM,False,F
Kylie Masse,CAN,SWM,False,F
Kylie Masse,CAN,SWM,False,F
Sydney Pickrem,CAN,SWM,False,F
Sydney Pickrem,CAN,SWM,False,F
Rebecca Smith,CAN,SWM,False,F
Ingrid Wilm,CAN,SWM,True,F
Ingrid Wilm,CAN,SWM,True,F
McINTOSH Summer,CAN,SWM,False,F
McINTOSH Summer,CAN,SWM,False,F
McINTOSH Summer,CAN,SWM,False,F
McINTOSH Summer,CAN,SWM,False,F
McINTOSH Summer,CAN,SWM,False,F
McINTOSH Summer,CAN,SWM,False,F
McINTOSH Summer,CAN,SWM,False,F
Brooklyn Douthwright,CAN,SWM,True,F
Brooklyn Douthwright,CAN,SWM,True,F
Regan Rathwell,CAN,SWM,True,F
Diana Bouzidi,ALG,CSL,True,F
Diana Bouzidi,ALG,CSL,True,F
de Lindsay,BEL,CTR,False,M
de Lindsay,BEL,CTR,False,M
de Lindsay,BEL,CTR,False,M
Tuur Dens,BEL,CTR,True,M
van Fabio,BEL,CTR,True,M
van Fabio,BEL,CTR,True,M
van Fabio,BEL,CTR,True,M
Noah Vandenbranden,BEL,CTR,True,M
Noah Vandenbranden,BEL,CTR,True,M
Zachary Clay,CAN,GAR,True,M
Zachary Clay,CAN,GAR,True,M
Zachary Clay,CAN,GAR,True,M
Zachary Clay,CAN,GAR,True,M
Zachary Clay,CAN,GAR,True,M
Zachary Clay,CAN,GAR,True,M
Zachary Clay,CAN,GAR,True,M
Zachary Clay,CAN,GAR,True,M
Rene Cournoyer,CAN,GAR,False,M
Rene Cournoyer,CAN,GAR,False,M
Rene Cournoyer,CAN,GAR,False,M
Rene Cournoyer,CAN,GAR,False,M
Rene Cournoyer,CAN,GAR,False,M
Rene Cournoyer,CAN,GAR,False,M
Rene Cournoyer,CAN,GAR,False,M
Rene Cournoyer,CAN,GAR,False,M
Rene Cournoyer,CAN,GAR,False,M
Felix Dolci,CAN,GAR,True,M
Felix Dolci,CAN,GAR,True,M
Felix Dolci,CAN,GAR,True,M
Felix Dolci,CAN,GAR,True,M
Felix Dolci,CAN,GAR,True,M
Felix Dolci,CAN,GAR,True,M
Felix Dolci,CAN,GAR,True,M
Felix Dolci,CAN,GAR,True,M
Felix Dolci,CAN,GAR,True,M
William Emard,CAN,GAR,True,M
William Emard,CAN,GAR,True,M
William Emard,CAN,GAR,True,M
William Emard,CAN,GAR,True,M
William Emard,CAN,GAR,True,M
William Emard,CAN,GAR,True,M
William Emard,CAN,GAR,True,M
William Emard,CAN,GAR,True,M
Samuel Zakutney,CAN,GAR,True,M
Samuel Zakutney,CAN,GAR,True,M
Samuel Zakutney,CAN,GAR,True,M
Samuel Zakutney,CAN,GAR,True,M
Samuel Zakutney,CAN,GAR,True,M
Samuel Zakutney,CAN,GAR,True,M
Samuel Zakutney,CAN,GAR,True,M
Samuel Zakutney,CAN,GAR,True,M
Samuel Zakutney,CAN,GAR,True,M
Sylvia Steiner,AUT,SHO,False,F
Sylvia Steiner,AUT,SHO,False,F
Nadine Ungerank,AUT,SHO,True,F
Nadine Ungerank,AUT,SHO,True,F
Nadine Ungerank,AUT,SHO,True,F
Aoife Coughlan,AUS,JUD,False,F
Katharina Haecker,AUS,JUD,False,F
Claire Bove,FRA,ROW,False,F
Emma Lunatti,FRA,ROW,False,F
Elodie Ravera,FRA,ROW,True,F
Laura Tarantola,FRA,ROW,False,F
Izzati Mohd,MAS,CTR,True,F
Izzati Mohd,MAS,CTR,True,F
Alaa Maso,EOR,SWM,True,M
Matin Balsini,EOR,SWM,True,M
Murad Allahverdiyev,AZE,BOX,True,M
Nijat Huseynov,AZE,BOX,True,M
Mahammad Abdullayev,AZE,BOX,False,M
Berto Alfonso,AZE,BOX,False,M
Malik Hasanov,AZE,BOX,True,M
Antonio Vale,POR,EDR,True,M
Antonio Vale,POR,EDR,True,M
Pedro Moreira,POR,EDR,True,M
Pedro Moreira,POR,EDR,True,M
Zlatko Kumric,CRO,JUD,True,M
Lorenzo Marsaglia,ITA,DIV,False,M
Lorenzo Marsaglia,ITA,DIV,False,M
Giovanni Tocci,ITA,DIV,False,M
Giovanni Tocci,ITA,DIV,False,M
Sargent Larsen,ITA,DIV,True,M
Riccardo Giovannini,ITA,DIV,True,M
Knut Roehme,NOR,MTB,True,M
Antonino Pizzolato,ITA,WLF,False,M
Sergio Massidda,ITA,WLF,True,M
Anna Jurt,SUI,MPN,True,F
Alex Baena,ESP,FBL,True,M
Pablo Barrios,ESP,FBL,True,M
Adrian Bernabe,ESP,FBL,True,M
Sergio Camello,ESP,FBL,True,M
Pau Cubarsi,ESP,FBL,True,M
Eric Garcia,ESP,FBL,False,M
Joan Garcia,ESP,FBL,True,M
Sergio Gomez,ESP,FBL,True,M
Miguel Gutierrez,ESP,FBL,True,M
Alejandro Iturbe,ESP,FBL,True,M
Fermin Lopez,ESP,FBL,True,M
Diego Lopez,ESP,FBL,True,M
Juan Miranda,ESP,FBL,False,M
Cristhian Mosquera,ESP,FBL,True,M
Samu Omorodion,ESP,FBL,True,M
Aimar Oroz,ESP,FBL,True,M
Jon Pacheco,ESP,FBL,True,M
Marc Pubill,ESP,FBL,True,M
Abel Ruiz,ESP,FBL,True,M
Juanlu Sanchez,ESP,FBL,True,M
Arnau Tenas,ESP,FBL,True,M
Benat Turrientes,ESP,FBL,True,M
Lucas Henveaux,BEL,SWM,True,M
Lucas Henveaux,BEL,SWM,True,M
Lucas Henveaux,BEL,SWM,True,M
Temitayo Ogunsemilore,NGR,BOX,True,F
Patrick Chinyemba,ZAM,BOX,False,M
Damian Durkacz,POL,BOX,False,M
Mateusz Bereznicki,POL,BOX,True,M
Sona Artamonova,CZE,GAR,True,F
Sona Artamonova,CZE,GAR,True,F
Sona Artamonova,CZE,GAR,True,F
Sona Artamonova,CZE,GAR,True,F
Sona Artamonova,CZE,GAR,True,F
Sona Artamonova,CZE,GAR,True,F
Aphenie Greene,VIN,SWM,True,F
Megan Traill,FIJ,TKW,True,F
Lolohea Navuga,FIJ,TKW,True,F
Lynnzee Brown,HAI,GAR,True,F
Lynnzee Brown,HAI,GAR,True,F
Lynnzee Brown,HAI,GAR,True,F
Lynnzee Brown,HAI,GAR,True,F
Lynnzee Brown,HAI,GAR,True,F
Lynnzee Brown,HAI,GAR,True,F
Aditi Ashok,IND,GLF,False,F
Diksha Dagar,IND,GLF,False,F
Sebastian Brendel,GER,CSP,False,M
Peter Kretschmer,GER,CSP,True,M
Max Lemke,GER,CSP,False,M
Max Lemke,GER,CSP,False,M
Tom Liebscher-lucz,GER,CSP,True,M
Tom Liebscher-lucz,GER,CSP,True,M
Max Rendschmidt,GER,CSP,False,M
Max Rendschmidt,GER,CSP,False,M
Jacob Schopf,GER,CSP,False,M
Jacob Schopf,GER,CSP,False,M
Tim Hecker,GER,CSP,False,M
Jakob Thordsen,GER,CSP,True,M
Anton Winkelmann,GER,CSP,True,M
Alexien Kouma,MLI,SWM,True,M
Kirill Boliukh,UKR,DIV,True,M
Oleg Kolodiy,UKR,DIV,False,M
Oleksii Sereda,UKR,DIV,False,M
Oleksii Sereda,UKR,DIV,False,M
Danylo Konovalov,UKR,DIV,True,M
Kylela Persaud,GUY,SWM,True,F
Aya Shehata,EGY,TKW,True,F
Giselle Ansley,GBR,HOC,False,F
Amy Costello,GBR,HOC,True,F
Fiona Crackles,GBR,HOC,True,F
Hannah French,GBR,HOC,True,F
Sophie Hamilton,GBR,HOC,True,F
Tess Howard,GBR,HOC,True,F
Sarah Jones,GBR,HOC,True,F
Lily Owsley,GBR,HOC,False,F
Hollie Pearne-webb,GBR,HOC,False,F
Flora Peel,GBR,HOC,True,F
Izzy Petter,GBR,HOC,True,F
Miriam Pritchard,GBR,HOC,True,F
Sarah Robertson,GBR,HOC,False,F
Laura Roper,GBR,HOC,True,F
Anna Toman,GBR,HOC,True,F
Charlotte Watson,GBR,HOC,True,F
Rafig Huseynov,AZE,WRF,False,M
Murad Mammadov,AZE,WRF,True,M
Giorgi Meshvildishvili,AZE,WRF,True,M
Turan Bayramov,AZE,WRF,False,M
Osman Nurmagomedov,AZE,WRF,True,M
Haji Aliyev,AZE,WRF,False,M
Aliabbas Rzazade,AZE,WRF,True,M
Saleh Shariati,AZE,WRF,True,M
Hasrat Jafarov,AZE,WRF,True,M
Sanan Suleymanov,AZE,WRF,True,M
Magomedkhan Magomedov,AZE,WRF,True,M
Samyar Abdoli,IRI,SWM,True,M
Sofia Raffaeli,ITA,GRY,True,F
Milena Baldassarri,ITA,GRY,False,F
Alessia Maurelli,ITA,GRY,False,F
Martina Centofanti,ITA,GRY,False,F
Agnese Duranti,ITA,GRY,False,F
Daniela Mogurean,ITA,GRY,False,F
Laura Paris,ITA,GRY,True,F
de Jean,MRI,SAL,True,M
Premanut Wattananusith,THA,ROW,True,M
Sinisuka Ginting,INA,BDM,False,M
Fajar Alfian,INA,BDM,True,M
Jonatan Christie,INA,BDM,False,M
Rian Ardianto,INA,BDM,True,M
Rinov Rivaldy,INA,BDM,True,M
Adina Diaconu,ROU,TTE,True,F
Elizabeta Samara,ROU,TTE,False,F
Elizabeta Samara,ROU,TTE,False,F
Bernadette Szocs,ROU,TTE,False,F
Bernadette Szocs,ROU,TTE,False,F
Bernadette Szocs,ROU,TTE,False,F
Alessia Orro,ITA,VVO,False,F
Carlotta Cambi,ITA,VVO,True,F
Ogechi Egonu,ITA,VVO,False,F
Ekaterina Antropova,ITA,VVO,True,F
Fatime Sylla,ITA,VVO,False,F
Chiara Bosetti,ITA,VVO,False,F
Loveth Omoruyi,ITA,VVO,True,F
Anna Danesi,ITA,VVO,False,F
Luisa Fahr,ITA,VVO,False,F
Marina Lubian,ITA,VVO,True,F
de Monica,ITA,VVO,False,F
Ilaria Spirito,ITA,VVO,True,F
Gaia Giovannini,ITA,VVO,True,F
Rimu Nakamura,JPN,BMF,True,M
Leo Nolles,URU,SWM,True,M
Chadd Ng,SWZ,SWM,True,M
Taisiia Onofriichuk,UKR,GRY,True,F
Mariia Vysochanska,UKR,GRY,False,F
Diana Baieva,UKR,GRY,True,F
Alina Melnyk,UKR,GRY,True,F
Valeriia Peremeta,UKR,GRY,True,F
Kira Shyrykina,UKR,GRY,True,F
Marcus D'almeida,BRA,ARC,False,M
Marcus D'almeida,BRA,ARC,False,M
Ines Coelho,POR,SHO,True,F
Ghebre Owusu,ERI,SWM,True,M
Misha Zilberman,ISR,BDM,False,M
Robert Baran,POL,WRF,False,M
Mateusz Baranowski,POL,WRF,True,M
Marcin Kulynycz,POL,WRF,True,M
Patricia Silva,BRA,VBV,False,F
Barbara Seixas,BRA,VBV,True,F
Carolina Solberg,BRA,VBV,True,F
Eduarda Santos,BRA,VBV,False,F
Muhammed Ozbek,TUR,WLF,True,M
Yuliia Bakastova,UKR,FEN,True,F
Olena Kravatska,UKR,FEN,False,F
Olena Kravatska,UKR,FEN,False,F
Alina Komashchuk,UKR,FEN,False,F
Alina Komashchuk,UKR,FEN,False,F
Olena Kryvytska,UKR,FEN,False,F
Olena Kryvytska,UKR,FEN,False,F
Vlada Kharkova,UKR,FEN,True,F
Vlada Kharkova,UKR,FEN,True,F
Feybi Bezhura,UKR,FEN,True,F
Feybi Bezhura,UKR,FEN,True,F
Darja Varfolomyeyeva,UKR,FEN,True,F
Olga Kharlan,UKR,FEN,False,F
Olga Kharlan,UKR,FEN,False,F
Eric Peters,CAN,ARC,True,M
Eric Peters,CAN,ARC,True,M
Pierre Gouzou,FRA,GTR,True,M
Alice Volpi,ITA,FEN,False,F
Alice Volpi,ITA,FEN,False,F
Arianna Errigo,ITA,FEN,False,F
Arianna Errigo,ITA,FEN,False,F
Martina Favaretto,ITA,FEN,True,F
Martina Favaretto,ITA,FEN,True,F
Francesca Palumbo,ITA,FEN,True,F
Rossella Fiamingo,ITA,FEN,False,F
Rossella Fiamingo,ITA,FEN,False,F
Mara Navarria,ITA,FEN,False,F
Alberta Santuccio,ITA,FEN,False,F
Alberta Santuccio,ITA,FEN,False,F
Giulia Rizzi,ITA,FEN,True,F
Giulia Rizzi,ITA,FEN,True,F
Martina Criscio,ITA,FEN,False,F
Martina Criscio,ITA,FEN,False,F
Michela Battiston,ITA,FEN,False,F
Michela Battiston,ITA,FEN,False,F
Chiara Mormile,ITA,FEN,True,F
Chiara Mormile,ITA,FEN,True,F
Irene Vecchi,ITA,FEN,False,F
Sarah Atcho-jaquier,SUI,ATH,True,F
Celine Burgi,SUI,ATH,True,F
Annina Fahr,SUI,ATH,False,F
Geraldine Frey,SUI,ATH,True,F
Geraldine Frey,SUI,ATH,True,F
Yasmin Giger,SUI,ATH,False,F
Yasmin Giger,SUI,ATH,False,F
Yasmin Giger,SUI,ATH,False,F
Catia Gubelmann,SUI,ATH,True,F
Salome Huesler,SUI,ATH,True,F
Annik Kaelin,SUI,ATH,True,F
Ditaji Kambundji,SUI,ATH,False,F
Mujinga Kambundji,SUI,ATH,False,F
Mujinga Kambundji,SUI,ATH,False,F
Mujinga Kambundji,SUI,ATH,False,F
Salome Kora,SUI,ATH,False,F
Salome Kora,SUI,ATH,False,F
Angelica Moser,SUI,ATH,False,F
Julia Niederberger,SUI,ATH,True,F
Julia Niederberger,SUI,ATH,True,F
Rachel Pellaud,SUI,ATH,False,F
Leonie Pointet,SUI,ATH,True,F
Leonie Pointet,SUI,ATH,True,F
Valentina Rosamilia,SUI,ATH,True,F
Helen Bekele,SUI,ATH,True,F
Fabienne Schlumpf,SUI,ATH,False,F
Giulia Senn,SUI,ATH,True,F
Giulia Senn,SUI,ATH,True,F
Pascale Stocklin,SUI,ATH,True,F
Lena Wernli,SUI,ATH,True,F
Audrey Werro,SUI,ATH,True,F
van Emma,SUI,ATH,True,F
Mary Ausmus,USA,WPO,True,F
Rachel Fattal,USA,WPO,False,F
Jenna Flynn,USA,WPO,True,F
Kaleigh Gilchrist,USA,WPO,False,F
Ashleigh Johnson,USA,WPO,False,F
